139,Lush Life,Zara Larsson,486081,2017-01-04,['pop'; 'scandipop'; 'dance pop'; 'swedish electropop'; 'post-teen pop'; 'tropical house'; 'swedish pop'; 'pop dance'; 'electropop'; 'edm']
140,Roses (feat. ROZES),The Chainsmokers,485488,2017-01-04,['pop'; 'pop dance'; 'tropical house'; 'edm'; 'electropop'; 'dance pop']
141,September Song,JP Cooper,480799,2017-01-04,['uk pop'; 'pop'; 'neo mellow'; 'indie cafe pop'; 'tropical house'; 'pop rock']
142,Stitches,Shawn Mendes,480756,2017-01-04,['pop'; 'canadian pop'; 'viral pop'; 'post-teen pop'; 'dance pop']
143,Reminder,The Weeknd,478125,2017-01-04,['canadian pop'; 'canadian contemporary r&b'; 'pop']
144,Vacaciones,Wisin,476968,2017-01-04,['latin'; 'reggaeton'; 'latin hip hop'; 'trap latino']
145,Taped up Heart (feat. Clara Mae),KREAM,474211,2017-01-04,['pop dance'; 'tropical house'; 'edm'; 'pop edm'; 'house'; 'electro house'; 'deep groove house'; 'dance pop'; 'progressive house']
146,Immortal,J. Cole,472917,2017-01-04,['north carolina hip hop'; 'conscious hip hop'; 'rap'; 'hip hop']
147,Not Going Home (feat. Gia Koka),DVBBS,471264,2017-01-04,['pop dance'; 'edm'; 'canadian electronic'; 'slap house'; 'electro house'; 'tropical house'; 'pop edm'; 'dance pop']
148,Touch,Little Mix,467998,2017-01-04,['talent show'; 'pop'; 'girl group'; 'post-teen pop'; 'uk pop'; 'dance pop']
149,Swang,Rae Sremmurd,466256,2017-01-04,['rap'; 'mississippi hip hop'; 'melodic rap'; 'trap'; 'pop rap'; 'southern hip hop'; 'hip hop']
150,That's What I Like,Bruno Mars,464772,2017-01-04,['pop'; 'post-teen pop'; 'dance pop']
151,Let It Go,James Bay,464635,2017-01-04,['pop'; 'neo mellow'; 'pop rock'; 'modern rock']
152,Andas En Mi Cabeza,Chino & Nacho,463914,2017-01-04,['tamaulipas rap']
153,Oh Lord,MiC LOWRY,463172,2017-01-04,['pop r&b'; 'trap soul'; 'post-teen pop'; 'r&b'; 'chill r&b'; 'alternative r&b'; 'urban contemporary'; 'afroswing'; 'dance pop'; 'hip pop']
154,What Do You Mean?,Justin Bieber,461825,2017-01-04,['canadian pop'; 'post-teen pop'; 'pop']
155,Borro Cassette,Maluma,461232,2017-01-04,['reggaeton colombiano'; 'reggaeton'; 'latin']
156,Rockin’,The Weeknd,458591,2017-01-04,['canadian pop'; 'canadian contemporary r&b'; 'pop']
157,Let Me Hold You (Turn Me On),Dante Klein,455132,2017-01-04,['pop edm']
158,Cool Girl,Tove Lo,437890,2017-01-04,['pop'; 'swedish electropop'; 'electropop'; 'dance pop'; 'metropopolis'; 'swedish synthpop'; 'post-teen pop'; 'swedish pop'; 'pop rap']
159,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,436567,2017-01-04,['detroit hip hop'; 'rap'; 'hip hop']
160,The Hills,The Weeknd,434751,2017-01-04,['canadian pop'; 'canadian contemporary r&b'; 'pop']
161,Die For You,The Weeknd,434208,2017-01-04,['canadian pop'; 'canadian contemporary r&b'; 'pop']
162,Hotline Bling,Drake,433247,2017-01-04,['toronto rap'; 'canadian pop'; 'canadian hip hop'; 'rap'; 'pop rap'; 'hip hop']
163,Jumpman,Drake,430644,2017-01-04,['toronto rap'; 'canadian pop'; 'canadian hip hop'; 'rap'; 'pop rap'; 'hip hop']
164,Please Don't Go,Joel Adams,429902,2017-01-04,['pop soul'; 'australian pop']
165,Alarm,Anne-Marie,428293,2017-01-04,['pop'; 'uk pop'; 'dance pop'; 'post-teen pop'; 'tropical house'; 'pop dance']
166,Cuatro Babys (feat. Trap Capos; Noriel; Bryant Myers & Juhn),Maluma,427633,2017-01-04,['reggaeton colombiano'; 'reggaeton'; 'latin']
167,Gold,Kiiara,425573,2017-01-04,['electropop'; 'indie poptimism'; 'alt z'; 'pop'; 'dance pop']
168,No Money,Galantis,422216,2017-01-04,['pop dance'; 'tropical house'; 'edm'; 'dance pop'; 'pop'; 'electro house']
169,You & Me,Marc E. Bassy,419324,2017-01-04,['pop rap'; 'pop'; 'r&b'; 'electropop'; 'rap']
170,Million Reasons,Lady Gaga,418107,2017-01-04,['pop'; 'post-teen pop'; 'dance pop']
171,Cocoon,Milky Chance,417770,2017-01-04,['german pop']
172,Low Life (feat. The Weeknd),Future,417716,2017-01-04,['rap'; 'atl hip hop'; 'trap'; 'pop rap'; 'southern hip hop']
173,No Role Modelz,J. Cole,409384,2017-01-04,['north carolina hip hop'; 'conscious hip hop'; 'rap'; 'hip hop']
174,It's Gotta Be You,Isaiah Firebrace,406952,2017-01-04,['australian pop']
175,Gyal You A Party Animal - Remix,Charly Black,403674,2017-01-04,['dancehall']
176,Used to This (feat. Drake),Future,402336,2017-01-04,['rap'; 'atl hip hop'; 'trap'; 'pop rap'; 'southern hip hop']
177,Cake - Challenge Version,Flo Rida,400628,2017-01-04,['miami hip hop'; 'dance pop'; 'pop rap'; 'pop']
178,Secrets,The Weeknd,400369,2017-01-04,['canadian pop'; 'canadian contemporary r&b'; 'pop']
179,Would I Lie to You - Radio Edit,David Guetta,397258,2017-01-04,['big room'; 'dance pop'; 'edm'; 'pop dance'; 'pop']
180,Hymn for the Weekend,Coldplay,397016,2017-01-04,['permanent wave'; 'pop']
181,Love$ick (feat. A$AP Rocky),Mura Masa,396923,2017-01-04,['channel islands indie'; 'vapor soul']
182,True Colors,The Weeknd,392940,2017-01-04,['canadian pop'; 'canadian contemporary r&b'; 'pop']
183,Can't Feel My Face,The Weeknd,390048,2017-01-04,['canadian pop'; 'canadian contemporary r&b'; 'pop']
184,Say It (feat. Tove Lo),Flume,389288,2017-01-04,['australian electropop'; 'downtempo'; 'australian dance'; 'australian indie'; 'edm']
185,All of Me,John Legend,385619,2017-01-04,['pop soul'; 'neo soul'; 'pop'; 'r&b'; 'urban contemporary']
186,'Till I Collapse,Eminem,382972,2017-01-04,['detroit hip hop'; 'rap'; 'hip hop']
187,Let Her Go,Passenger,382471,2017-01-04,['folk-pop'; 'neo mellow'; 'pop rock'; 'pop']
188,Somebody Else,VÉRITÉ,379945,2017-01-04,['indie electropop'; 'nyc pop'; 'vapor pop'; 'indie poptimism'; 'electropop'; 'vapor soul'; 'metropopolis'; 'alt z'; 'brooklyn indie'; 'indie pop']
189,When We Were Young,Adele,379544,2017-01-04,['pop soul'; 'british soul'; 'uk pop'; 'pop']
190,Change,J. Cole,378246,2017-01-04,['north carolina hip hop'; 'conscious hip hop'; 'rap'; 'hip hop']
191,goosebumps,Travis Scott,375908,2017-01-04,['slap house'; 'rap']
192,Mr. Brightside,The Killers,375770,2017-01-04,['dance rock'; 'permanent wave'; 'modern rock'; 'rock']
193,Stay With Me,Sam Smith,373221,2017-01-04,['pop'; 'uk pop'; 'post-teen pop'; 'dance pop']
194,White Iverson,Post Malone,373170,2017-01-04,['dfw rap'; 'melodic rap'; 'rap']
195,The Scientist,Coldplay,373137,2017-01-04,['permanent wave'; 'pop']
196,Chillax (feat. Ky-Mani Marley),Farruko,372793,2017-01-04,['reggaeton'; 'latin'; 'latin hip hop'; 'trap latino']
197,Party (feat. Usher & Gucci Mane),Chris Brown,370341,2017-01-04,['pop rap'; 'dance pop'; 'pop'; 'r&b'; 'rap']
198,Adventure of a Lifetime,Coldplay,365939,2017-01-04,['permanent wave'; 'pop']
199,Sugar (feat. Francesco Yates),Robin Schulz,362371,2017-01-04,['german dance'; 'tropical house'; 'deep euro house'; 'pop dance'; 'deep house'; 'edm'; 'pop'; 'dance pop']
200,Take Me To Church,Hozier,359426,2017-01-04,['irish singer-songwriter'; 'pop'; 'modern rock']
1,Starboy,The Weeknd,3579206,2017-01-05,['canadian pop'; 'canadian contemporary r&b'; 'pop']
2,Closer,The Chainsmokers,3202540,2017-01-05,['pop'; 'pop dance'; 'tropical house'; 'edm'; 'electropop'; 'dance pop']
3,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,2990199,2017-01-05,['pop'; 'uk dance'; 'dance pop'; 'uk funky'; 'tropical house'; 'pop dance'; 'post-teen pop'; 'edm']
4,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,2898180,2017-01-05,['pop'; 'post-teen pop'; 'uk pop'; 'dance pop']
5,Let Me Love You,DJ Snake,2677274,2017-01-05,['pop'; 'electronic trap'; 'dance pop'; 'edm'; 'pop dance'; 'pop rap']
6,Don't Wanna Know,Maroon 5,2573317,2017-01-05,['pop'; 'pop rock']
7,Say You Won't Let Go,James Arthur,2565362,2017-01-05,['pop'; 'uk pop'; 'talent show'; 'post-teen pop']
8,I Feel It Coming,The Weeknd,2470422,2017-01-05,['canadian pop'; 'canadian contemporary r&b'; 'pop']
9,Fake Love,Drake,2423689,2017-01-05,['toronto rap'; 'canadian pop'; 'canadian hip hop'; 'rap'; 'pop rap'; 'hip hop']
10,24K Magic,Bruno Mars,2295803,2017-01-05,['pop'; 'post-teen pop'; 'dance pop']
11,Black Beatles,Rae Sremmurd,2166093,2017-01-05,['rap'; 'mississippi hip hop'; 'melodic rap'; 'trap'; 'pop rap'; 'southern hip hop'; 'hip hop']
12,Call On Me - Ryan Riback Extended Remix,Starley,2091684,2017-01-05,['aussietronica'; 'tropical house'; 'pop dance']
13,Chantaje (feat. Maluma),Shakira,2085940,2017-01-05,['colombian pop'; 'dance pop'; 'latin pop'; 'pop'; 'latin']
14,In the Name of Love,Martin Garrix,1987716,2017-01-05,['dutch edm'; 'pop dance'; 'edm'; 'tropical house'; 'pop'; 'progressive house'; 'dance pop']
15,One Dance,Drake,1948976,2017-01-05,['toronto rap'; 'canadian pop'; 'canadian hip hop'; 'rap'; 'pop rap'; 'hip hop']
16,Cold Water (feat. Justin Bieber & MØ),Major Lazer,1921364,2017-01-05,['moombahton'; 'pop'; 'edm'; 'dance pop'; 'pop dance'; 'pop rap'; 'electro house']
17,Just Hold On,Steve Aoki,1910581,2017-01-05,['edm'; 'pop dance'; 'electro house'; 'tropical house'; 'dance pop'; 'pop']
18,Bad and Boujee (feat. Lil Uzi Vert),Migos,1881634,2017-01-05,['rap'; 'atl hip hop'; 'trap'; 'pop rap']
19,Side To Side,Ariana Grande,1849349,2017-01-05,['pop'; 'post-teen pop'; 'dance pop']
20,Bad Things (with Camila Cabello),Machine Gun Kelly,1763077,2017-01-05,['ohio hip hop'; 'pop rap']
21,Mercy,Shawn Mendes,1679826,2017-01-05,['pop'; 'canadian pop'; 'viral pop'; 'post-teen pop'; 'dance pop']
22,All We Know,The Chainsmokers,1607374,2017-01-05,['pop'; 'pop dance'; 'tropical house'; 'edm'; 'electropop'; 'dance pop']
23,Starving,Hailee Steinfeld,1597095,2017-01-05,['pop'; 'post-teen pop'; 'dance pop']
24,My Way,Calvin Harris,1507960,2017-01-05,['uk dance'; 'pop'; 'dance pop'; 'edm'; 'house'; 'progressive house'; 'pop dance'; 'electro house']
25,Heathens,Twenty One Pilots,1491085,2017-01-05,['modern rock'; 'rock']
26,Treat You Better,Shawn Mendes,1432104,2017-01-05,['pop'; 'canadian pop'; 'viral pop'; 'post-teen pop'; 'dance pop']
27,Scars To Your Beautiful,Alessia Cara,1411688,2017-01-05,['pop'; 'post-teen pop'; 'canadian pop'; 'canadian contemporary r&b'; 'dance pop'; 'electropop']
28,All Night,The Vamps,1406792,2017-01-05,['pop'; 'post-teen pop'; 'boy band'; 'dance pop']
29,Don't Let Me Down (feat. Daya),The Chainsmokers,1380865,2017-01-05,['pop'; 'pop dance'; 'tropical house'; 'edm'; 'electropop'; 'dance pop']
30,I Would Like,Zara Larsson,1359200,2017-01-05,['pop'; 'scandipop'; 'dance pop'; 'swedish electropop'; 'post-teen pop'; 'tropical house'; 'swedish pop'; 'pop dance'; 'electropop'; 'edm']
31,Love Me Now,John Legend,1346937,2017-01-05,['pop soul'; 'neo soul'; 'pop'; 'r&b'; 'urban contemporary']
32,Shed a Light,Robin Schulz,1344230,2017-01-05,['german dance'; 'tropical house'; 'deep euro house'; 'pop dance'; 'deep house'; 'edm'; 'pop'; 'dance pop']
33,Now and Later,Sage The Gemini,1333151,2017-01-05,['pop rap'; 'hyphy'; 'dance pop'; 'southern hip hop'; 'trap'; 'rap']
34,Hear Me Now,Alok,1330783,2017-01-05,['pop nacional'; 'slap house'; 'electro house']
35,By Your Side,Jonas Blue,1306612,2017-01-05,['tropical house'; 'uk dance'; 'pop dance'; 'pop'; 'dance pop'; 'edm']
36,Reggaetón Lento (Bailemos),CNCO,1249233,2017-01-05,['boy band'; 'latin pop'; 'reggaeton'; 'latin']
37,The Mack,Nevada,1244109,2017-01-05,['eurodance']
38,Alone,Alan Walker,1217086,2017-01-05,['pop dance'; 'electro house']
39,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,1208183,2017-01-05,['dance pop'; 'pop']
40,"How Far I'll Go - From ""Moana""",Alessia Cara,1196002,2017-01-05,['pop'; 'post-teen pop'; 'canadian pop'; 'canadian contemporary r&b'; 'dance pop'; 'electropop']
41,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,1171411,2017-01-05,['pop'; 'viral pop'; 'post-teen pop'; 'dance pop']
42,Cheap Thrills,Sia,1137794,2017-01-05,['pop'; 'australian dance'; 'australian pop'; 'dance pop']
43,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,1093219,2017-01-05,['pop rap'; 'dance pop'; 'pop']
44,Caroline,Aminé,1085094,2017-01-05,['portland hip hop'; 'rap'; 'pop rap'; 'hip hop'; 'underground hip hop']
45,Broccoli (feat. Lil Yachty),Shelley FKA DRAM,1074887,2017-01-05,['virginia hip hop'; 'alternative r&b'; 'underground hip hop'; 'trap'; 'pop rap'; 'rap']
46,Safari,J Balvin,1068229,2017-01-05,['reggaeton colombiano'; 'reggaeton'; 'trap latino'; 'latin']
47,The Greatest (feat. Kendrick Lamar),Sia,1034520,2017-01-05,['pop'; 'australian dance'; 'australian pop'; 'dance pop']
48,Vente Pa' Ca (feat. Maluma),Ricky Martin,1007054,2017-01-05,['latin pop'; 'puerto rican pop'; 'mexican pop'; 'latin'; 'dance pop']
49,This Is What You Came For (feat. Rihanna),Calvin Harris,1001488,2017-01-05,['uk dance'; 'pop'; 'dance pop'; 'edm'; 'house'; 'progressive house'; 'pop dance'; 'electro house']
50,Otra vez (feat. J Balvin),Zion & Lennox,982049,2017-01-05,['latin hip hop'; 'reggaeton'; 'latin'; 'trap latino'; 'reggaeton flow']
51,Solo Dance,Martin Jensen,971881,2017-01-05,['tropical house'; 'pop dance'; 'danish electronic'; 'edm'; 'dance pop'; 'pop edm'; 'deep house'; 'pop'; 'electro house']
52,Bounce Back,Big Sean,952724,2017-01-05,['rap'; 'pop rap'; 'detroit hip hop'; 'trap'; 'southern hip hop'; 'hip hop']
53,Party Monster,The Weeknd,915341,2017-01-05,['canadian pop'; 'canadian contemporary r&b'; 'pop']
54,Deja Vu,J. Cole,901101,2017-01-05,['north carolina hip hop'; 'conscious hip hop'; 'rap'; 'hip hop']
55,Human,Rag'n'Bone Man,889300,2017-01-05,['neo soul']
56,Sexual,NEIKED,885856,2017-01-05,['scandipop']
57,Make Me (Cry),Noah Cyrus,870126,2017-01-05,['pop'; 'post-teen pop'; 'alt z'; 'dance pop']
58,Work from Home (feat. Ty Dolla $ign),Fifth Harmony,866330,2017-01-05,['pop'; 'post-teen pop'; 'dance pop'; 'girl group'; 'talent show']
59,Perfect Strangers,Jonas Blue,850862,2017-01-05,['tropical house'; 'uk dance'; 'pop dance'; 'pop'; 'dance pop'; 'edm']
60,Water Under the Bridge,Adele,847685,2017-01-05,['pop soul'; 'british soul'; 'uk pop'; 'pop']
61,Ride,Twenty One Pilots,842112,2017-01-05,['modern rock'; 'rock']
62,Too Good,Drake,841789,2017-01-05,['toronto rap'; 'canadian pop'; 'canadian hip hop'; 'rap'; 'pop rap'; 'hip hop']
63,i hate u; i love u (feat. olivia o'brien),gnash,803168,2017-01-05,['indie cafe pop'; 'pop'; 'alt z'; 'social media pop'; 'sad rap'; 'electropop'; 'pop rap']
64,Sunset Lover,Petit Biscuit,794319,2017-01-05,['new french touch'; 'tropical house']
65,Lot to Learn,Luke Christopher,790208,2017-01-05,['indie pop rap'; 'pop rap']
66,Stressed Out,Twenty One Pilots,787431,2017-01-05,['modern rock'; 'rock']
67,All Time Low,Jon Bellion,775038,2017-01-05,['pop rap']
68,Work,Rihanna,763062,2017-01-05,['barbadian pop'; 'pop'; 'dance pop'; 'post-teen pop'; 'urban contemporary']
69,Panda,Desiigner,762851,2017-01-05,['viral trap'; 'trap'; 'rap'; 'pop rap']
70,Faded,Alan Walker,762746,2017-01-05,['pop dance'; 'electro house']
71,Setting Fires,The Chainsmokers,760343,2017-01-05,['pop'; 'pop dance'; 'tropical house'; 'edm'; 'electropop'; 'dance pop']
72,Love Yourself,Justin Bieber,753914,2017-01-05,['canadian pop'; 'post-teen pop'; 'pop']
73,Sorry,Justin Bieber,737583,2017-01-05,['canadian pop'; 'post-teen pop'; 'pop']
74,Trust Nobody (feat. Selena Gomez & Tory Lanez),Cashmere Cat,731361,2017-01-05,['shiver pop'; 'downtempo'; 'pop'; 'post-teen pop']
75,Controlla,Drake,725595,2017-01-05,['toronto rap'; 'canadian pop'; 'canadian hip hop'; 'rap'; 'pop rap'; 'hip hop']
76,Hymn for the Weekend - Seeb Remix,Coldplay,720502,2017-01-05,['permanent wave'; 'pop']
77,Sucker for Pain (with Wiz Khalifa; Imagine Dragons; Logic & Ty Dolla $ign feat. X Ambassadors),Lil Wayne,720035,2017-01-05,['rap'; 'pop rap'; 'new orleans rap'; 'trap'; 'hip hop']
78,The Ocean (feat. Shy Martin),Mike Perry,718381,2017-01-05,['swedish tropical house'; 'tropical house'; 'pop dance'; 'pop edm'; 'deep tropical house'; 'edm'; 'electro house'; 'pop'; 'dance pop']
79,Chill Bill (feat. J. Davi$ & Spooks),Rob $tone,711120,2017-01-05,['san diego rap']
80,X (feat. Future),21 Savage,706760,2017-01-05,['atl hip hop'; 'rap'; 'trap'; 'hip hop']
81,Needed Me,Rihanna,680689,2017-01-05,['barbadian pop'; 'pop'; 'dance pop'; 'post-teen pop'; 'urban contemporary']
82,Shout Out to My Ex,Little Mix,676150,2017-01-05,['talent show'; 'pop'; 'girl group'; 'post-teen pop'; 'uk pop'; 'dance pop']
83,Traicionera,Sebastian Yatra,673853,2017-01-05,['reggaeton colombiano'; 'colombian pop'; 'reggaeton'; 'latin']
84,Photograph,Ed Sheeran,668539,2017-01-05,['uk pop'; 'pop']
85,Sneakin’,Drake,659064,2017-01-05,['toronto rap'; 'canadian pop'; 'canadian hip hop'; 'rap'; 'pop rap'; 'hip hop']
86,La Bicicleta,Carlos Vives,657629,2017-01-05,['colombian pop'; 'champeta'; 'latin'; 'vallenato'; 'latin pop'; 'tropical']
87,Lighthouse - Andrelli Remix,Hearts & Colors,656930,2017-01-05,"['Sorry'; ""that one doesn't seem to be on any of these maps yet.""]"
88,Versace on the Floor,Bruno Mars,656785,2017-01-05,['pop'; 'post-teen pop'; 'dance pop']
89,Sidewalks,The Weeknd,652977,2017-01-05,['canadian pop'; 'canadian contemporary r&b'; 'pop']
90,Capsize,FRENSHIP,646118,2017-01-05,['la pop'; 'indie poptimism'; 'electropop'; 'tropical house'; 'pop edm'; 'pop dance']
91,Steady 1234 (feat. Jasmine Thompson & Skizzy Mars),Vice,645934,2017-01-05,['chicano rap']
92,I Got You,Bebe Rexha,645056,2017-01-05,['pop'; 'dance pop'; 'post-teen pop'; 'electropop']
93,Light It Up (feat. Nyla & Fuse ODG) - Remix,Major Lazer,639867,2017-01-05,['moombahton'; 'pop'; 'edm'; 'dance pop'; 'pop dance'; 'pop rap'; 'electro house']
94,7 Years,Lukas Graham,636938,2017-01-05,['scandipop'; 'pop'; 'danish pop']
95,Cake By The Ocean,DNCE,635896,2017-01-05,['pop'; 'post-teen pop'; 'dance pop'; 'pop rock']
96,Deu Onda,MC G15,633218,2017-01-05,['funk carioca'; 'funk paulista'; 'funk ostentacao']
97,Redbone,Childish Gambino,616568,2017-01-05,['rap'; 'atl hip hop'; 'pop rap'; 'hip hop']
98,Into You,Ariana Grande,614890,2017-01-05,['pop'; 'post-teen pop'; 'dance pop']
99,Six Feet Under,The Weeknd,612365,2017-01-05,['canadian pop'; 'canadian contemporary r&b'; 'pop']
100,Fresh Eyes,Andy Grammer,611564,2017-01-05,['neo mellow'; 'pop rock'; 'pop'; 'post-teen pop'; 'modern rock'; 'dance pop']
101,Weak,AJR,608477,2017-01-05,['modern rock'; 'pop rap']
102,No Heart,21 Savage,599900,2017-01-05,['atl hip hop'; 'rap'; 'trap'; 'hip hop']
103,Send My Love (To Your New Lover),Adele,598219,2017-01-05,['pop soul'; 'british soul'; 'uk pop'; 'pop']
104,The Greatest,Sia,597052,2017-01-05,['pop'; 'australian dance'; 'australian pop'; 'dance pop']
105,Thinking out Loud,Ed Sheeran,594636,2017-01-05,['uk pop'; 'pop']
106,iSpy (feat. Lil Yachty),KYLE,587968,2017-01-05,['pop rap'; 'rap'; 'social media pop']
107,Middle,DJ Snake,587471,2017-01-05,['pop'; 'electronic trap'; 'dance pop'; 'edm'; 'pop dance'; 'pop rap']
108,This Town,Niall Horan,584938,2017-01-05,['pop'; 'post-teen pop'; 'dance pop']
109,Final Song,MØ,578296,2017-01-05,['electropop'; 'pop'; 'tropical house'; 'dance pop'; 'art pop'; 'danish pop'; 'indie poptimism']
110,Ay Mi Dios (feat. Pitbull; Yandel & Chacal),IAmChino,575905,2017-01-05,['cubaton'; 'reggaeton']
111,Juju on That Beat (TZ Anthem),Zay Hilfigerrr,571029,2017-01-05,['trap'; 'pop rap'; 'chicago bop'; 'nyc rap'; 'rap'; 'viral trap']
112,Dile Que Tu Me Quieres,Ozuna,566967,2017-01-05,['puerto rican pop'; 'trap latino'; 'reggaeton'; 'latin']
113,Fast Car,Jonas Blue,565157,2017-01-05,['tropical house'; 'uk dance'; 'pop dance'; 'pop'; 'dance pop'; 'edm']
114,This Girl (Kungs Vs. Cookin' On 3 Burners),Kungs,564292,2017-01-05,['tropical house'; 'new french touch'; 'pop dance']
115,Shaky Shaky,Daddy Yankee,562351,2017-01-05,['reggaeton'; 'latin'; 'latin hip hop'; 'trap latino']
116,Dancing On My Own,Calum Scott,562067,2017-01-05,['indie cafe pop'; 'pop'; 'viral pop'; 'neo mellow']
117,DUELE EL CORAZON (feat. Wisin),Enrique Iglesias,555138,2017-01-05,['mexican pop'; 'latin pop'; 'dance pop'; 'latin'; 'pop']
118,Me; Myself & I,G-Eazy,554658,2017-01-05,['indie pop rap'; 'oakland hip hop'; 'pop rap'; 'rap'; 'hip hop']
119,Dynamite (feat. Pretty Sister),Nause,550945,2017-01-05,['progressive electro house'; 'swedish pop'; 'edm'; 'pop dance']
120,Love on Me,Galantis,550156,2017-01-05,['pop dance'; 'tropical house'; 'edm'; 'dance pop'; 'pop'; 'electro house']
121,Some Kind Of Drug (feat. Marc E. Bassy),G-Eazy,545782,2017-01-05,['indie pop rap'; 'oakland hip hop'; 'pop rap'; 'rap'; 'hip hop']
122,Lean On (feat. MØ & DJ Snake),Major Lazer,543898,2017-01-05,['moombahton'; 'pop'; 'edm'; 'dance pop'; 'pop dance'; 'pop rap'; 'electro house']
123,OOOUUU,Young M.A,543857,2017-01-05,['nyc rap'; 'lgbtq+ hip hop'; 'rap'; 'trap'; 'pop rap']
124,Hello,Adele,529797,2017-01-05,['pop soul'; 'british soul'; 'uk pop'; 'pop']
125,You Was Right,Lil Uzi Vert,525134,2017-01-05,['melodic rap'; 'philly rap'; 'rap'; 'trap']
126,No Problem (feat. Lil Wayne & 2 Chainz),Chance the Rapper,525080,2017-01-05,['rap'; 'conscious hip hop'; 'chicago rap'; 'pop rap'; 'hip hop']
